-2.16199726212813E-01 -3.43955182002098E-01  4.41019936074144E-04 -4.20008808215233E-02  3.30892154347027E-01 -7.65998037060412E-04  2.29706721892483E-01  9.07606429578664E-02 -7.77056017945161E-03  2.28096828811786E-01  8.98311209188461E-02  7.96252739569326E-03  3.73622563069690E-03 -5.66961674483509E-02  7.84528101116699E-04  1.70964937167919E-02 -6.80008276681482E-02 -1.60447899916522E-04  2.35734967584865E-02 -1.94631397128551E-02 -1.11995540767668E-04  5.04479958430288E-01 -2.58500132435913E-01 -4.18450661065519E-04 -7.27053447249040E-02  3.53984804613345E-01  5.77141914297984E-02 -7.18918539753934E-02  3.53324480408284E-01 -5.80761004326547E-02 -4.17826799422630E-02  5.49889157489410E-02 -3.40936762433702E-05
 4.39769737716705E-04  6.64840801624428E-04  2.37462025138470E-01  1.39241472632393E-04 -6.80959111086093E-04 -3.71154257177325E-01  3.53851725737637E-01  1.96868886516191E-01  3.68257918515759E-02 -3.55039128767169E-01 -1.97305977786986E-01  3.67590289368151E-02 -2.09388904203182E-05  1.18746457623149E-04  3.63799125306315E-01  7.51818205529532E-06  1.14576064032225E-04 -7.60426408893606E-02 -8.62380379146091E-05  1.21821024257015E-04 -5.46528633288242E-02 -9.39330220019067E-04  4.46314177865997E-04 -1.73129653220881E-01 -3.02566961698221E-01  2.15717101826230E-01 -1.14349298742832E-01  3.02772289604424E-01 -2.16981655170517E-01 -1.14352208282543E-01  1.87543046992283E-04 -2.24648542306891E-04 -1.08511713952708E-02
 3.89654587619202E-02  5.89970947583670E-02  3.19220611579929E-05 -2.27944857651179E-02 -7.86283667983124E-02 -6.11997636820545E-05  1.21299477959984E-01 -9.07929167087112E-03  1.34091964433443E-02  1.21136966957556E-01 -9.13339824164233E-03 -1.34170912984643E-02 -3.08471001577432E-01  1.01746068078598E-02  1.27806779753931E-04 -5.64868814664795E-02  3.35933205757104E-01 -2.90554168317355E-05  3.54543399614835E-01 -4.55796080754967E-01 -5.55560319072555E-05 -3.97515432609334E-02  3.02112769261961E-02 -1.08060889536805E-05  4.13730343100088E-03 -9.24290634567436E-03 -6.79713704504159E-03  4.24748901982582E-03 -9.27883928907639E-03  6.75917657906686E-03 -4.00640651376176E-01  5.00330215947736E-01  4.49113410860877E-05
-5.33247711593110E-05 -2.06410288525424E-04 -3.06931796124961E-01  6.99485377336615E-04  1.54791907214961E-04  2.21444805738505E-01  5.64097734417049E-01 -1.60953142774450E-01 -3.69913938737090E-02 -5.65963050396041E-01  1.60768576537285E-01 -3.65676614508957E-02  3.65873308955466E-04  1.75506949518766E-05  1.11166713284313E-01 -6.76305333998187E-05  7.85655233706127E-05 -2.26104230606657E-02 -2.39913179036430E-04 -1.27843505400671E-04 -1.44249670889637E-02  3.23026637074801E-05 -5.18098476449893E-05  1.23900796246262E-01  2.14379154376410E-01 -1.39962446384246E-01  4.55477740066148E-02 -2.14421238303696E-01  1.40188945846734E-01  4.57114249160137E-02 -3.77095771900733E-04  3.80898111886964E-04  2.31528129258944E-03
 3.13916342496570E-02  1.67006055738696E-01 -4.87049266651604E-04 -3.81962623733769E-01 -1.18267345889557E-01  2.82029837159850E-04  4.85658252515433E-01  8.03087942143584E-02  8.48619245653590E-02  4.83623656951927E-01  8.08352189555210E-02 -8.50037982957755E-02 -2.78622360973876E-01 -1.54776706287145E-02  1.24668403947022E-04  5.44952606024415E-02 -3.79799705860270E-02 -2.85475005759262E-05  1.66014558643985E-01  8.73560803446830E-02  8.75961560766862E-05  5.06716682095861E-03  5.82837320534001E-02  2.37882545553756E-04  2.08409643797443E-02 -1.55126165333835E-01 -1.98131098364447E-02  2.01986768119050E-02 -1.54880651461705E-01  2.00098370831582E-02  2.68562949897451E-01 -2.67139381886099E-01 -1.15855574064526E-04
 1.19514468907017E-01 -1.60849325926937E-01  1.57943047898494E-05  2.24748020372249E-01  1.00417914977199E-01  5.38852648225127E-05 -1.46414093504815E-01 -5.93683540622026E-02 -6.39445830059963E-02 -1.46313031711348E-01 -5.93661860135846E-02  6.39248878551367E-02 -6.35103325178215E-01 -3.34825315457770E-02 -1.73848362175915E-04  7.44665560944823E-02  1.07881183680858E-02  4.09540738750296E-05  2.68906975507181E-01  2.75211362953652E-02  8.48939247772213E-05 -2.76151875150316E-01  5.13844211344428E-02 -3.74721261077901E-05 -4.65063835724218E-02  2.66623251362857E-01 -3.43538750441243E-03 -4.64650861096107E-02  2.66800267279704E-01  3.37739608483383E-03  2.64406956971976E-01 -2.50090947355797E-01 -3.11213583811428E-05
 1.85187905920294E-01 -1.51459580519678E-01 -4.66028823738902E-05 -6.27545939232944E-02 -2.26097452775843E-01 -4.68592186453841E-05  1.45879546450479E-02  4.05552149454510E-01  3.23456456077806E-01  1.44386884797649E-02  4.05718588371994E-01 -3.23269613602795E-01  1.57313179294227E-01  9.28584941125278E-02  2.84639749286962E-05 -3.04037837890223E-02 -9.74108325479476E-02 -1.27536497959848E-06 -6.30833089528407E-02 -8.49369186183761E-03 -1.99743616035713E-05 -3.56544967427427E-01  8.37627790857018E-02  8.93044765549308E-05 -1.23040999300608E-01  2.41288540013738E-01 -7.30861784211271E-02 -1.22977562680976E-01  2.41339388908909E-01  7.31237706008880E-02 -7.06057787923377E-02  6.85686432842271E-02  8.10396976388401E-06
-1.69056913176460E-01  6.54178299211429E-02  3.22998069854732E-05  2.21338000236047E-01 -7.33814811414546E-02 -3.80078881331648E-05 -2.39355578245134E-01  3.38125592526759E-01  2.43042793042992E-01 -2.39103624767069E-01  3.38185031140312E-01 -2.42828030679988E-01 -2.72747456289578E-01 -8.67695048386158E-02 -1.11333194817897E-04  4.46866271208680E-02  8.61255698089059E-02  2.06891121120794E-05  1.04546921431058E-01 -5.86043446116663E-03  2.84379159733804E-05  4.31430793017666E-01 -1.37029799682513E-01 -8.32017914539950E-06  8.70657970962271E-02 -2.36544069669627E-01  4.42037615203546E-02  8.70641892513711E-02 -2.36677605624271E-01 -4.42282168771154E-02  8.59374940399300E-02 -7.70446492329171E-02  1.72230390460666E-05
-1.91308280128218E-01 -3.80800769141864E-02  8.23116408628235E-04 -5.03533186982210E-02 -6.55313948045443E-02  2.01604273328660E-04  2.53739624096571E-02  2.73987202791182E-02  3.41486612171171E-02  2.50465606539159E-02  2.76158519330706E-02 -3.41198330645906E-02  2.57805742051384E-02  4.47657443683123E-02 -1.95991564723756E-05 -6.94588512162896E-03 -3.20514094372896E-02  8.05404784863794E-05 -9.68828721040375E-03 -3.59173960901203E-03 -8.94499949857745E-06 -2.10273856814998E-01  3.22687260597403E-02 -3.18894888669834E-03  5.18323043716188E-01  1.26520735148879E-01  4.06126918881675E-01  5.18109202521071E-01  1.30238289805265E-01 -4.06935101861945E-01 -1.24152737131121E-02  1.15519608638319E-02 -1.31315109364712E-05
 8.49408843029199E-04  2.51082920033485E-04  1.80927258534537E-01  1.68112930217133E-04  2.45348252088068E-04  4.11431650365882E-02  2.40796883711255E-02 -1.87793854090740E-02  4.02888997764446E-04 -2.42154430850768E-02  1.86597588930642E-02  6.17853306735902E-04 -8.58348044545114E-05 -1.28031503226727E-04 -8.17627838209183E-03  3.04984780690633E-05  8.93686678910525E-05  1.91893690867873E-02  3.64250009597266E-05  1.55029095397515E-05 -1.94796134437677E-03  8.02182848849634E-04 -2.40560578171447E-04 -7.59500679103930E-01 -2.37523574055662E-02 -4.36998535711933E-01 -5.02882832907164E-02  1.93153232886280E-02  4.35646870351337E-01 -4.69009083277829E-02  5.38985502458890E-05 -4.66685692436575E-05 -1.18326745015630E-03
 2.76097095867732E-03 -3.36278893362911E-02  1.38257788936506E-05  4.51776661578101E-03  2.77517299365784E-02 -3.75070172710502E-06  3.78549124529295E-02  2.96656985162507E-02  1.97272282298052E-02  3.78202615377707E-02  2.96722452691866E-02 -1.97064093269326E-02  1.55926541073797E-01 -7.81897540225346E-01  8.97571334459077E-06 -6.38367201733174E-02  5.50586105788216E-01 -8.88913847691605E-06 -8.30930110287337E-02  1.01773779573790E-01 -2.21959666986889E-06 -1.17597146485011E-01  5.36334302472359E-02 -4.49029344456574E-05 -1.14529471998997E-03  4.84346326971373E-02  1.00760351736464E-02 -1.16300460554199E-03  4.85170158049846E-02 -1.00895440210412E-02  6.56452194179721E-02 -8.11756283384966E-02  1.22825889453850E-05
-3.26351833704163E-02 -1.23591725848170E-01  3.01824482612512E-05  7.37920243657301E-03  1.93621371738532E-01 -2.26856177605238E-05 -9.19464663731885E-03 -3.32943933268392E-01  4.86894459576717E-01 -9.27093798684130E-03 -3.32558363557688E-01 -4.86828072478866E-01 -1.13579862857441E-03  1.25033649901371E-02  4.54915143108830E-06  2.29550227298313E-03 -1.03367112529822E-02 -3.30376516166365E-08  1.40040002925302E-03 -2.67443318621336E-03  3.25148400208597E-07  1.50731902793786E-01  4.73430957063646E-01 -8.43450152411147E-05 -2.24375904730800E-02 -3.30654739101268E-03  3.36019406148840E-02 -2.24995041898187E-02 -3.30427990172741E-03 -3.36315278120814E-02 -1.94848959688753E-03 -5.37986535603954E-05 -3.54194799255369E-06
 5.43874888050833E-02  1.94080415211794E-01 -4.33965589645430E-05 -9.57310612090013E-03  1.29677717254185E-01  4.35849791077418E-05  4.27714647030054E-03 -1.99656619938052E-01  2.91827602305920E-01  4.21838503952797E-03 -1.99547073962261E-01 -2.91959156691882E-01  1.13472094836938E-04 -1.45077402197979E-02 -3.10523433177828E-06 -3.77658507403829E-03  8.28851164036125E-03  4.01830162043750E-07 -9.78262059405896E-04  5.82709063273662E-03  2.93249580051993E-06 -2.41796624942425E-01 -7.88385648611225E-01  1.39177179253320E-04  4.12966995051268E-02  8.22030536117480E-03 -6.48547867401910E-02  4.13561128417239E-02  8.21584239242778E-03  6.48627831268734E-02 -4.97875881841017E-04 -5.92760940379712E-03 -6.82172054535333E-06
 9.55470080419141E-06  2.68973919014316E-05  9.23327855082964E-03 -1.62313450122819E-05  4.62072867871289E-05 -3.17036259188701E-01 -1.07044869311982E-02 -3.91822784964451E-01  5.43837952347289E-01  1.07703499474842E-02  3.91686800038978E-01  5.44202849610234E-01 -5.62454583957776E-06  1.33694217293586E-06 -8.11437704820532E-04 -2.05951009201152E-06 -6.84857628471125E-07 -1.00286184444812E-03  1.83009720323910E-06 -3.04897362024874E-06 -1.57467716764706E-04 -3.21863861746426E-05 -1.26379722353945E-04 -3.94676270492904E-04  3.91811727760950E-03  5.14087178485565E-03 -1.06652110171394E-02 -3.91005953214591E-03 -5.13303162676621E-03 -1.06142200578398E-02 -1.01915894884379E-06  5.08137112632839E-06  6.13321672444824E-04
-2.15577718554060E-01 -6.90016212901967E-02  1.62666131233772E-04  1.97324986350133E-03 -2.41102807798272E-03  5.82356194344435E-06  3.26574178977976E-03  8.55908754399522E-04 -5.45152471511341E-03  3.26988365070392E-03  8.39868207413600E-04  5.42046871441006E-03 -1.06765954528240E-04 -6.00836584177066E-05  5.85821071228154E-06  1.58147294241242E-03 -5.27155571440506E-04 -1.71444363932790E-06  3.13219062124724E-04 -1.02249945287318E-03 -7.91397463495022E-07  2.04658376033674E-02  9.14100828185099E-02 -4.42782550029621E-07  3.79593111755811E-01  8.78839399736292E-02 -5.64246306619396E-01  3.79811302937852E-01  8.79649886107955E-02  5.63642742417638E-01  3.17500223719526E-03  2.95032462146816E-03 -1.60438830797257E-06
-1.75785038830860E-04 -5.96932491900186E-05 -2.92868481433992E-01  2.78802969757964E-06  5.82592610501297E-06 -3.58063951731544E-03  1.62556174352670E-04 -7.40298561194365E-03  1.04777710150969E-02 -1.53462744154045E-04  7.38225192966726E-03  1.04645763893618E-02  5.83879775723004E-07 -9.86242082933044E-09  1.00657204474400E-04  1.57223934392914E-07 -1.88013487926676E-06  1.12472586364025E-05 -4.41849566314814E-06 -3.17341405314273E-06 -1.57998406613469E-04  1.74551736219026E-05  5.87551052196054E-05 -1.10445332515474E-02 -3.85576423090345E-01 -9.27465837575997E-02  5.47144687485750E-01  3.86194473440790E-01  9.29194245651675E-02  5.47125138336586E-01  1.59835869389454E-05  1.17086518946074E-05  9.72404499948383E-05
 1.68878197288893E-03  8.18114338260187E-04  6.36018959424009E-06  1.38809188232573E-03  1.86960402860537E-03  2.39556684948855E-06  7.35839334057343E-04 -1.77559209214432E-03  1.57808997542629E-03  7.45154456141783E-04 -1.77923780022095E-03 -1.58027662517839E-03 -6.73568124807234E-03 -1.81498579122548E-03 -1.11825707539858E-05  2.23876848153288E-03 -3.31264890840950E-03  3.01698708390167E-06 -1.88755205124714E-01 -1.47689243579784E-01 -1.18088871148715E-04 -2.62290691333742E-03 -2.91594959191061E-03  4.58574729462888E-06 -1.38749632451694E-03 -1.56966532570800E-04  2.16051943497245E-03 -1.39829800087418E-03 -1.61561802823748E-04 -2.18371531058259E-03  7.59131673258262E-01  6.05114424528618E-01  4.85834489713619E-04
 4.29132260757902E-01  0.00000000000000E+00  0.00000000000000E+00  3.97255507994118E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  3.97255507994118E-01  0.00000000000000E+00  0.00000000000000E+00  4.58638377357310E-01  0.00000000000000E+00  0.00000000000000E+00  4.58638377357310E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00
 0.00000000000000E+00  4.29132260757902E-01  0.00000000000000E+00  0.00000000000000E+00  3.97255507994118E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  3.97255507994118E-01  0.00000000000000E+00  0.00000000000000E+00  4.58638377357310E-01  0.00000000000000E+00  0.00000000000000E+00  4.58638377357310E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00
 0.00000000000000E+00  0.00000000000000E+00  4.29132260757902E-01  0.00000000000000E+00  0.00000000000000E+00  3.97255507994118E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  3.97255507994118E-01  0.00000000000000E+00  0.00000000000000E+00  4.58638377357310E-01  0.00000000000000E+00  0.00000000000000E+00  4.58638377357310E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01  0.00000000000000E+00  0.00000000000000E+00  1.15125513494034E-01
 0.00000000000000E+00  5.98952077925758E-05 -1.37973335949307E-02  0.00000000000000E+00 -6.84729770583342E-05  4.28221240236487E-01  0.00000000000000E+00  1.27386237677141E-01  2.15138309446116E-01  0.00000000000000E+00 -1.27468957870644E-01  2.15078054064445E-01  0.00000000000000E+00 -2.66385813127438E-05 -3.92705469142130E-02  0.00000000000000E+00 -3.87310983594937E-05 -7.30029570569642E-01  0.00000000000000E+00  4.04444633475611E-05  3.28597548640763E-01  0.00000000000000E+00 -2.46399278393707E-06 -1.42905512204423E-01  0.00000000000000E+00  1.18568275248105E-01  1.40241452882022E-02  0.00000000000000E+00 -1.18466139664053E-01  1.40543270325264E-02  0.00000000000000E+00  8.11572597125201E-05 -6.85470105438776E-03
-3.68706081302918E-05  0.00000000000000E+00 -6.15089557226786E-01  4.21509566070032E-05  0.00000000000000E+00 -2.00522772681594E-01 -7.84170925135056E-02  0.00000000000000E+00 -5.83056959477050E-02  7.84680138468063E-02  0.00000000000000E+00 -5.83181759423523E-02  1.63983184786753E-05  0.00000000000000E+00  1.64483882899521E-01  2.38422939446866E-05  0.00000000000000E+00  1.32319842422624E-01 -2.48970162069079E-05  0.00000000000000E+00  5.91562768345726E-01  1.51679768249625E-06  0.00000000000000E+00 -1.30845582888075E-01 -7.29888846616431E-02  0.00000000000000E+00 -2.16837231042284E-01  7.29260114997572E-02  0.00000000000000E+00 -2.16893734518174E-01 -4.99592142688843E-05  0.00000000000000E+00  2.14501730881500E-01
 7.35633700312739E-03  5.32741563171297E-01  0.00000000000000E+00 -2.28315111278760E-01  1.73676847728448E-01  0.00000000000000E+00 -1.14705489700576E-01  5.04997479407996E-02  0.00000000000000E+00 -1.14673363283484E-01  5.05105571177376E-02  0.00000000000000E+00  2.09379135041147E-02 -1.42462833034356E-01  0.00000000000000E+00  3.89230535480550E-01 -1.14604904054350E-01  0.00000000000000E+00 -1.75198656289004E-01 -5.12364533293881E-01  0.00000000000000E+00  7.61930629673633E-02  1.13328017916830E-01  0.00000000000000E+00 -7.47726640158508E-03  1.87807131598903E-01  0.00000000000000E+00 -7.49335842987907E-03  1.87856070407434E-01  0.00000000000000E+00  3.65472724601628E-03 -1.85784307455940E-01  0.00000000000000E+00

